s2_id,lon,lat,time,cs_cdf,base_date,days_diff,abs_days_diff,corine,class,query_day,ARCHIVNR,Operat,vector_url,RGB_raster,NIR_raster,prevTime,Date,id
20220722T100559_20220722T101518_T33TUM,13.642136311864494,46.74640162728279,2022-07-22,0.9019607843137255,2022-08-05,-14,14,4,4,2022-08-24 12:00:00,2022160.0,Villach,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022160_Mosaik_NIR.tif,20220401,2022-08-05,1
20220719T095559_20220719T095747_T33TUM,13.642136311864494,46.74640162728279,2022-07-19,0.9098039215686274,2022-08-05,-17,17,4,4,2022-08-24 12:00:00,2022160.0,Villach,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022160_Mosaik_NIR.tif,20220401,2022-08-05,1
20220717T100611_20220717T100925_T33TUM,13.642136311864494,46.74640162728279,2022-07-17,0.9058823529411765,2022-08-05,-19,19,4,4,2022-08-24 12:00:00,2022160.0,Villach,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022160_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022160_Mosaik_NIR.tif,20220401,2022-08-05,1
20220512T095031_20220512T095033_T33UWP,16.07876543140027,47.854402958217364,2022-05-12,0.8941176470588236,2022-05-11,1,1,4,4,2022-06-06 12:00:00,2022150.0,Nordburgenland,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_NIR.tif,20220401,2022-05-11,2
20220515T100031_20220515T100031_T33UWP,16.07876543140027,47.854402958217364,2022-05-15,0.8901960784313725,2022-05-11,4,4,4,4,2022-06-06 12:00:00,2022150.0,Nordburgenland,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_NIR.tif,20220401,2022-05-11,2
20220520T100029_20220520T100026_T33UWP,16.07876543140027,47.854402958217364,2022-05-20,0.9019607843137255,2022-05-11,9,9,4,4,2022-06-06 12:00:00,2022150.0,Nordburgenland,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_NIR.tif,20220401,2022-05-11,2
20220430T100019_20220430T100356_T33UWP,16.07876543140027,47.854402958217364,2022-04-30,0.9137254901960784,2022-05-11,-11,11,4,4,2022-06-06 12:00:00,2022150.0,Nordburgenland,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_NIR.tif,20220401,2022-05-11,2
20220527T095029_20220527T095029_T33UWP,16.07876543140027,47.854402958217364,2022-05-27,0.9098039215686274,2022-05-11,16,16,4,4,2022-06-06 12:00:00,2022150.0,Nordburgenland,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_NIR.tif,20220401,2022-05-11,2
20220530T100029_20220530T100026_T33UWP,16.07876543140027,47.854402958217364,2022-05-30,0.8392156862745098,2022-05-11,19,19,4,4,2022-06-06 12:00:00,2022150.0,Nordburgenland,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_NIR.tif,20220401,2022-05-11,2
20220601T095041_20220601T095037_T33UWP,16.07876543140027,47.854402958217364,2022-06-01,0.8392156862745098,2022-05-11,21,21,4,4,2022-06-06 12:00:00,2022150.0,Nordburgenland,https://data.bev.gv.at/download/Kataster/gpkg/national/KAT_DKM_GST_epsg31287_20220401.gpkg,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_RGB.tif,https://data.bev.gv.at/download/DOP//20221231/2022150_Mosaik_NIR.tif,20220401,2022-05-11,2
